Index,NeighborhoodGroup,GeographyType,Var_2012_TotalPopulation,Var_2022_TotalPopulation,Var_Change_TotalPopulation,Var_ChangePer_TotalPopulation,Var_2012_Race_1,Var_2012_Race_2,Var_2012_Race_3,Var_2012_Race_4,Var_2012_Race_5,Var_2012_Race_Per_1,Var_2012_Race_Per_2,Var_2012_Race_Per_3,Var_2012_Race_Per_4,Var_2012_Race_Per_5,Var_2022_Race_1,Var_2022_Race_2,Var_2022_Race_3,Var_2022_Race_4,Var_2022_Race_5,Var_2022_Race_Per_1,Var_2022_Race_Per_2,Var_2022_Race_Per_3,Var_2022_Race_Per_4,Var_2022_Race_Per_5,Var_Change_Race_1,Var_Change_Race_2,Var_Change_Race_3,Var_Change_Race_4,Var_Change_Race_5,Var_ChangePer_Race_1,Var_ChangePer_Race_2,Var_ChangePer_Race_3,Var_ChangePer_Race_4,Var_ChangePer_Race_5,Var_2012_GroupQuarters,Var_2012_GroupQuartersPer,Var_2022_GroupQuarters,Var_2022_GroupQuartersPer,Var_Change_GroupQuarters,Var_ChangePer_GroupQuarters,Var_2012_Hispanic,Var_2012_Hispanic_Per,Var_2022_Hispanic,Var_2022_Hispanic_Per,Var_Change_Hispanic,Var_ChangePer_Hispanic,Var_2012_Age_1,Var_2012_Age_2,Var_2012_Age_3,Var_2012_Age_4,Var_2012_Age_5,Var_2012_Age_Per_1,Var_2012_Age_Per_2,Var_2012_Age_Per_3,Var_2012_Age_Per_4,Var_2012_Age_Per_5,Var_2022_Age_1,Var_2022_Age_2,Var_2022_Age_3,Var_2022_Age_4,Var_2022_Age_5,Var_2022_Age_Per_1,Var_2022_Age_Per_2,Var_2022_Age_Per_3,Var_2022_Age_Per_4,Var_2022_Age_Per_5,Var_Change_Age_1,Var_Change_Age_2,Var_Change_Age_3,Var_Change_Age_4,Var_Change_Age_5,Var_ChangePer_Age_1,Var_ChangePer_Age_2,Var_ChangePer_Age_3,Var_ChangePer_Age_4,Var_ChangePer_Age_5,Var_2012_School_1,Var_2012_School_2,Var_2012_School_3,Var_2012_School_4,Var_2012_School_5,Var_2012_School_Per_2,Var_2012_School_Per_3,Var_2012_School_Per_4,Var_2012_School_Per_5,Var_2022_School_1,Var_2022_School_2,Var_2022_School_3,Var_2022_School_4,Var_2022_School_5,Var_2022_School_Per_2,Var_2022_School_Per_3,Var_2022_School_Per_4,Var_2022_School_Per_5,Var_Change_School_1,Var_Change_School_2,Var_Change_School_3,Var_Change_School_4,Var_Change_School_5,Var_ChangePer_School_1,Var_ChangePer_School_2,Var_ChangePer_School_3,Var_ChangePer_School_4,Var_ChangePer_School_5,Var_2012_foreign_1,Var_2012_foreign_Per_1,Var_2022_foreign_1,Var_2022_foreign_Per_1,Var_Change_foreign_1,Var_ChangePer_foreign_1,Var_2012_mobility_1,Var_2012_mobility_2,Var_2012_mobility_3,Var_2012_mobility_4,Var_2012_mobility_Per_2,Var_2012_mobility_Per_3,Var_2012_mobility_Per_4,Var_2022_mobility_1,Var_2022_mobility_2,Var_2022_mobility_3,Var_2022_mobility_4,Var_2022_mobility_Per_2,Var_2022_mobility_Per_3,Var_2022_mobility_Per_4,Var_Change_mobility_1,Var_Change_mobility_2,Var_Change_mobility_3,Var_Change_mobility_4,Var_ChangePer_mobility_1,Var_ChangePer_mobility_2,Var_ChangePer_mobility_3,Var_ChangePer_mobility_4,Var_2012_hhtype_1,Var_2012_hhtype_2,Var_2012_hhtype_3,Var_2012_hhtype_4,Var_2012_hhtype_5,Var_2012_hhtype_6,Var_2012_hhtype_7,Var_2012_hhtype_8,Var_2012_hhtype_9,Var_2012_hhtype_Per_2,Var_2012_hhtype_Per_3,Var_2012_hhtype_Per_4,Var_2012_hhtype_Per_5,Var_2012_hhtype_Per_6,Var_2012_hhtype_Per_7,Var_2012_hhtype_Per_8,Var_2012_hhtype_Per_9,Var_2022_hhtype_1,Var_2022_hhtype_2,Var_2022_hhtype_3,Var_2022_hhtype_4,Var_2022_hhtype_5,Var_2022_hhtype_6,Var_2022_hhtype_7,Var_2022_hhtype_8,Var_2022_hhtype_9,Var_2022_hhtype_Per_2,Var_2022_hhtype_Per_3,Var_2022_hhtype_Per_4,Var_2022_hhtype_Per_5,Var_2022_hhtype_Per_6,Var_2022_hhtype_Per_7,Var_2022_hhtype_Per_8,Var_2022_hhtype_Per_9,Var_Change_hhtype_1,Var_Change_hhtype_2,Var_Change_hhtype_3,Var_Change_hhtype_4,Var_Change_hhtype_5,Var_Change_hhtype_6,Var_Change_hhtype_7,Var_Change_hhtype_8,Var_Change_hhtype_9,Var_ChangePer_hhtype_1,Var_ChangePer_hhtype_2,Var_ChangePer_hhtype_3,Var_ChangePer_hhtype_4,Var_ChangePer_hhtype_5,Var_ChangePer_hhtype_6,Var_ChangePer_hhtype_7,Var_ChangePer_hhtype_8,Var_ChangePer_hhtype_9,Var_2012_vacancy_1,Var_2012_vacancy_2,Var_2012_vacancy_3,Var_2012_vacancy_Per_2,Var_2012_vacancy_Per_3,Var_2022_vacancy_1,Var_2022_vacancy_2,Var_2022_vacancy_3,Var_2022_vacancy_Per_2,Var_2022_vacancy_Per_3,Var_vacancy_Change_1,Var_vacancy_Change_2,Var_vacancy_Change_3,Var_vacancy_ChangePer_1,Var_vacancy_ChangePer_2,Var_vacancy_ChangePer_3,Var_2012_tenure_1,Var_2012_tenure_2,Var_2012_tenure_3,Var_2012_tenure_Per_2,Var_2012_tenure_Per_3,Var_2022_tenure_1,Var_2022_tenure_2,Var_2022_tenure_3,Var_2022_tenure_Per_2,Var_2022_tenure_Per_3,Var_tenure_Change_1,Var_tenure_Change_2,Var_tenure_Change_3,Var_tenure_ChangePer_1,Var_tenure_ChangePer_2,Var_tenure_ChangePer_3,Var_2012_LF_1,Var_2012_LF_2,Var_2012_LF_3,Var_2012_LF_4,Var_2012_LF_5,Var_2012_LF_6,Var_2012_LF_7,Var_2012_LF_Per_2,Var_2012_LF_Per_3,Var_2012_LF_Per_4,Var_2012_LF_Per_5,Var_2012_LF_Per_6,Var_2012_LF_Per_7,Var_2022_LF_1,Var_2022_LF_2,Var_2022_LF_3,Var_2022_LF_4,Var_2022_LF_5,Var_2022_LF_6,Var_2022_LF_7,Var_2022_LF_Per_2,Var_2022_LF_Per_3,Var_2022_LF_Per_4,Var_2022_LF_Per_5,Var_2022_LF_Per_6,Var_2022_LF_Per_7,Var_LF_Change_1,Var_LF_Change_2,Var_LF_Change_3,Var_LF_Change_4,Var_LF_Change_5,Var_LF_Change_6,Var_LF_Change_7,Var_LF_ChangePer_1,Var_LF_ChangePer_2,Var_LF_ChangePer_3,Var_LF_ChangePer_4,Var_LF_ChangePer_5,Var_LF_ChangePer_6,Var_LF_ChangePer_7,Var_2012_poverty_1,Var_2012_poverty_2,Var_2012_poverty_3,Var_2012_poverty_Per_2,Var_2012_poverty_Per_3,Var_2022_poverty_1,Var_2022_poverty_2,Var_2022_poverty_3,Var_2022_poverty_Per_2,Var_2022_poverty_Per_3,Var_poverty_Change_1,Var_poverty_Change_2,Var_poverty_Change_3,Var_poverty_ChangePer_1,Var_poverty_ChangePer_2,Var_poverty_ChangePer_3,Var_2012_educ_1,Var_2012_educ_2,Var_2012_educ_3,Var_2012_educ_4,Var_2012_educ_5,Var_2012_educ_Per_2,Var_2012_educ_Per_3,Var_2012_educ_Per_4,Var_2012_educ_Per_5,Var_2022_educ_1,Var_2022_educ_2,Var_2022_educ_3,Var_2022_educ_4,Var_2022_educ_5,Var_2022_educ_Per_2,Var_2022_educ_Per_3,Var_2022_educ_Per_4,Var_2022_educ_Per_5,Var_educ_Change_1,Var_educ_Change_2,Var_educ_Change_3,Var_educ_Change_4,Var_educ_Change_5,Var_educ_ChangePer_1,Var_educ_ChangePer_2,Var_educ_ChangePer_3,Var_educ_ChangePer_4,Var_educ_ChangePer_5,Var_2012_commuting_1,Var_2012_commuting_2,Var_2012_commuting_3,Var_2012_commuting_4,Var_2012_commuting_5,Var_2012_commuting_6,Var_2012_commuting_7,Var_2012_commuting_Per_2,Var_2012_commuting_Per_3,Var_2012_commuting_Per_4,Var_2012_commuting_Per_5,Var_2012_commuting_Per_6,Var_2012_commuting_Per_7,Var_2022_commuting_1,Var_2022_commuting_2,Var_2022_commuting_3,Var_2022_commuting_4,Var_2022_commuting_5,Var_2022_commuting_6,Var_2022_commuting_7,Var_2022_commuting_Per_2,Var_2022_commuting_Per_3,Var_2022_commuting_Per_4,Var_2022_commuting_Per_5,Var_2022_commuting_Per_6,Var_2022_commuting_Per_7,Var_commuting_Change_1,Var_commuting_Change_2,Var_commuting_Change_3,Var_commuting_Change_4,Var_commuting_Change_5,Var_commuting_Change_6,Var_commuting_Change_7,Var_commuting_ChangePer_1,Var_commuting_ChangePer_2,Var_commuting_ChangePer_3,Var_commuting_ChangePer_4,Var_commuting_ChangePer_5,Var_commuting_ChangePer_6,Var_commuting_ChangePer_7,Var_2012_income_1,Var_2012_income_2,Var_2012_income_3,Var_2012_income_4,Var_2012_income_5,Var_2012_income_6,Var_2012_income_7,Var_2012_income_Per_2,Var_2012_income_Per_3,Var_2012_income_Per_4,Var_2012_income_Per_5,Var_2012_income_Per_6,Var_2012_income_Per_7,Var_2022_income_1,Var_2022_income_2,Var_2022_income_3,Var_2022_income_4,Var_2022_income_5,Var_2022_income_6,Var_2022_income_7,Var_2022_income_Per_2,Var_2022_income_Per_3,Var_2022_income_Per_4,Var_2022_income_Per_5,Var_2022_income_Per_6,Var_2022_income_Per_7,Var_income_Change_1,Var_income_Change_2,Var_income_Change_3,Var_income_Change_4,Var_income_Change_5,Var_income_Change_6,Var_income_Change_7,Var_income_ChangePer_1,Var_income_ChangePer_2,Var_income_ChangePer_3,Var_income_ChangePer_4,Var_income_ChangePer_5,Var_income_ChangePer_6,Var_income_ChangePer_7,Var_2012_vet_1,Var_2012_vet_2,Var_2012_vet_3,Var_2012_vet_4,Var_2012_vet_5,Var_2012_vet_6,Var_2012_vet_7,Var_2012_vet_Per_2,Var_2012_vet_Per_3,Var_2012_vet_Per_4,Var_2012_vet_Per_5,Var_2012_vet_Per_6,Var_2012_vet_Per_7,Var_2022_vet_1,Var_2022_vet_2,Var_2022_vet_3,Var_2022_vet_4,Var_2022_vet_5,Var_2022_vet_6,Var_2022_vet_7,Var_2022_vet_Per_2,Var_2022_vet_Per_3,Var_2022_vet_Per_4,Var_2022_vet_Per_5,Var_2022_vet_Per_6,Var_2022_vet_Per_7,Var_Change_vet_1,Var_Change_vet_2,Var_Change_vet_3,Var_Change_vet_4,Var_Change_vet_5,Var_Change_vet_6,Var_Change_vet_7,Var_ChangePer_vet_1,Var_ChangePer_vet_2,Var_ChangePer_vet_3,Var_ChangePer_vet_4,Var_ChangePer_vet_5,Var_ChangePer_vet_6,Var_ChangePer_vet_7
7,Allegheny Center-Allegheny West,neighborhood group,1234,2133,899,0.728525122,649,344,122,0,119,0.525931929,0.278768233,0.098865478,0,0.09643436,1457,318,248,17,93,0.683075481,0.149085795,0.116268167,0.007969995,0.043600563,808,-26,126,17,-26,1.244992296,-0.075581395,1.032786885,Inf,-0.218487395,51,0.041329011,42,0.019690577,-9,-0.176470588,3,0.002431118,51,0.023909986,48,16,150,201,366,295,222,0.121555916,0.162884927,0.296596434,0.239059968,0.179902755,98,309,1114,352,260,0.045944679,0.144866385,0.522269105,0.165025785,0.121894046,-52,108,748,57,38,-0.346666667,0.537313433,2.043715847,0.193220339,0.171171171,1217,133,188,109,79,0.109285127,0.154478225,0.089564503,0.064913722,2111,89,126,48,78,0.042160114,0.059687352,0.022738039,0.036949313,894,-44,-62,-61,-1,0.734593262,-0.330827068,-0.329787234,-0.559633028,-0.012658228,123,0.099675851,340,0.159399906,217,1.764227642,1234,367,235,48,0.297406807,0.190437601,0.038897893,2133,584,226,11,0.27379278,0.105954055,0.005157056,899,217,-9,-37,0.728525122,0.591280654,-0.038297872,-0.770833333,684,227,173,54,0,54,457,354,103,0.331871345,0.252923977,0.078947368,0,0.078947368,0.668128655,0.51754386,0.150584795,1484,264,198,66,13,53,1220,1010,210,0.177897574,0.133423181,0.044474394,0.008760108,0.035714286,0.822102426,0.680592992,0.141509434,800,37,25,12,13,-1,763,656,107,1.169590643,0.162995595,0.144508671,0.222222222,Inf,-0.018518519,1.669584245,1.853107345,1.038834951,1281,684,597,0.533957845,0.466042155,1629,1484,145,0.910988336,0.089011664,348,800,-452,0.271662763,1.169590643,-0.757118928,684,129,555,0.188596491,0.811403509,1484,178,1306,0.119946092,0.880053908,800,49,751,1.169590643,0.379844961,1.353153153,1097,630,630,581,49,0,467,0.574293528,0.574293528,0.529626253,0.044667274,0,0.425706472,2039,1606,1606,1526,80,0,433,0.787641,0.787641,0.748406081,0.039234919,0,0.212359,942,976,976,945,31,0,-34,0.858705561,1.549206349,1.549206349,1.626506024,0.632653061,NA,-0.072805139,1201,236,419,0.196502914,0.348875937,2123,146,315,0.068770608,0.148374941,922,-90,-104,0.767693589,-0.381355932,-0.248210024,883,137,163,182,401,0.155152888,0.184597961,0.206115515,0.454133635,1726,55,180,266,1225,0.031865585,0.10428737,0.154113557,0.709733488,843,-82,17,84,824,0.954699887,-0.598540146,0.104294479,0.461538462,2.054862843,581,264,64,6,214,5,28,0.454388985,0.110154905,0.010327022,0.368330465,0.008605852,0.048192771,1520,586,126,0,385,7,416,0.385526316,0.082894737,0,0.253289474,0.004605263,0.273684211,939,322,62,-6,171,2,388,1.616179002,1.21969697,0.96875,-1,0.799065421,0.4,13.85714286,684,332,128,96,44,66,18,0.485380117,0.187134503,0.140350877,0.064327485,0.096491228,0.026315789,1484,261,321,232,224,376,70,0.175876011,0.216307278,0.156334232,0.150943396,0.253369272,0.047169811,800,-71,193,136,180,310,52,1.169590643,-0.213855422,1.5078125,1.416666667,4.090909091,4.696969697,2.888888889,114,10,0,72,0,0,32,0.087719298,0,0.631578947,0,0,0.280701754,82,0,22,30,9,0,21,0,0.268292683,0.365853659,0.109756098,0,0.256097561,-32,-10,22,-42,9,0,-11,-0.280701754,-1,Inf,-0.583333333,Inf,NA,-0.34375
9,Arlington - Arlington Heights - Mount Oliver(City Neighborhood) - St. Clair,neighborhood group,3195,2902,-293,-0.09170579,1995,1190,0,5,5,0.624413146,0.372456964,0,0.001564945,0.001564945,1565,1119,0,0,218,0.539283253,0.385596141,0,0,0.075120606,-430,-71,0,-5,213,-0.215538847,-0.059663866,NA,-1,42.6,0,0,0,0,0,NA,30,0.009389671,11,0.003790489,-19,-0.633333333,1021,336,667,836,335,0.319561815,0.105164319,0.208763693,0.261658842,0.10485133,707,265,975,633,322,0.243625086,0.091316334,0.33597519,0.218125431,0.11095796,-314,-71,308,-203,-13,-0.307541626,-0.211309524,0.461769115,-0.242822967,-0.03880597,3103,851,203,179,24,0.274250725,0.065420561,0.05768611,0.007734451,2873,661,104,88,16,0.230073094,0.036199095,0.030630003,0.005569092,-230,-190,-99,-91,-8,-0.074121818,-0.223266745,-0.487684729,-0.508379888,-0.333333333,4,0.001251956,8,0.00275672,4,1,3165,275,0,0,0.086887836,0,0,2902,282,76,0,0.097174363,0.026188835,0,-263,7,76,0,-0.083096367,0.025454545,Inf,NA,1214,797,313,484,51,433,417,344,73,0.656507414,0.257825371,0.398682043,0.042009885,0.356672158,0.343492586,0.283360791,0.060131796,1170,821,326,495,43,452,349,258,91,0.701709402,0.278632479,0.423076923,0.036752137,0.386324786,0.298290598,0.220512821,0.077777778,-44,24,13,11,-8,19,-68,-86,18,-0.036243822,0.030112923,0.041533546,0.022727273,-0.156862745,0.043879908,-0.163069544,-0.25,0.246575342,1488,1214,274,0.815860215,0.184139785,1336,1170,166,0.875748503,0.124251497,-152,-44,-108,-0.102150538,-0.036243822,-0.394160584,1214,717,497,0.590609555,0.409390445,1170,562,608,0.48034188,0.51965812,-44,-155,111,-0.036243822,-0.216178522,0.22334004,2357,1459,1459,1297,162,0,898,0.619007213,0.619007213,0.550275774,0.068731438,0,0.380992787,2333,1605,1605,1374,231,0,728,0.687955422,0.687955422,0.588941277,0.099014145,0,0.312044578,-24,146,146,77,69,0,-170,-0.010182435,0.10006854,0.10006854,0.059367772,0.425925926,NA,-0.189309577,3189,460,1066,0.144245845,0.334274067,2902,547,662,0.188490696,0.228118539,-287,87,-404,-0.089996864,0.189130435,-0.378986867,1838,320,850,509,159,0.174102285,0.462459195,0.276931447,0.086507073,1930,96,897,661,276,0.049740933,0.464766839,0.342487047,0.143005181,92,-224,47,152,117,0.050054407,-0.7,0.055294118,0.298624754,0.735849057,1244,879,195,7,86,41,36,0.70659164,0.156752412,0.00562701,0.069131833,0.032958199,0.028938907,1341,1022,142,0,0,12,165,0.762117823,0.105891126,0,0,0.008948546,0.123042506,97,143,-53,-7,-86,-29,129,0.077974277,0.162684869,-0.271794872,-1,-1,-0.707317073,3.583333333,1214,593,271,225,95,28,2,0.488467875,0.223228995,0.185337727,0.078253707,0.02306425,0.001647446,1170,375,164,176,215,160,80,0.320512821,0.14017094,0.15042735,0.183760684,0.136752137,0.068376068,-44,-218,-107,-49,120,132,78,-0.036243822,-0.36762226,-0.394833948,-0.217777778,1.263157895,4.714285714,39,166,0,26,75,18,12,35,0,0.156626506,0.451807229,0.108433735,0.072289157,0.210843373,137,45,7,40,5,0,40,0.328467153,0.051094891,0.291970803,0.03649635,0,0.291970803,-29,45,-19,-35,-13,-12,5,-0.174698795,Inf,-0.730769231,-0.466666667,-0.722222222,-1,0.142857143
13,Beltzhoover - Bon Air,neighborhood group,2950,2955,5,0.001694915,980,1760,26,62,122,0.33220339,0.596610169,0.008813559,0.021016949,0.041355932,1308,1250,0,339,58,0.442639594,0.423011844,0,0.114720812,0.01962775,328,-510,-26,277,-64,0.334693878,-0.289772727,-1,4.467741935,-0.524590164,5,0.001694915,0,0,-5,-1,69,0.023389831,364,0.123181049,295,4.275362319,665,261,730,775,519,0.225423729,0.088474576,0.247457627,0.262711864,0.175932203,928,176,770,715,366,0.314043993,0.059560068,0.260575296,0.241962775,0.123857868,263,-85,40,-60,-153,0.395488722,-0.325670498,0.054794521,-0.077419355,-0.294797688,2824,466,269,248,21,0.165014164,0.095254958,0.087818697,0.007436261,2820,675,57,49,8,0.239361702,0.020212766,0.017375887,0.002836879,-4,209,-212,-199,-13,-0.001416431,0.448497854,-0.788104089,-0.802419355,-0.619047619,103,0.034915254,78,0.026395939,-25,-0.242718447,2912,323,109,0,0.11092033,0.037431319,0,2856,406,21,0,0.142156863,0.007352941,0,-56,83,-88,0,-0.019230769,0.256965944,-0.80733945,NA,1243,761,411,350,94,256,482,422,60,0.612228479,0.330651649,0.28157683,0.075623492,0.205953339,0.387771521,0.339501207,0.048270314,1129,694,350,344,42,302,435,335,100,0.614703277,0.310008857,0.30469442,0.037201063,0.267493357,0.385296723,0.296722764,0.088573959,-114,-67,-61,-6,-52,46,-47,-87,40,-0.091713596,-0.08804205,-0.148418491,-0.017142857,-0.553191489,0.1796875,-0.097510373,-0.206161137,0.666666667,1559,1243,316,0.797305965,0.202694035,1298,1129,169,0.869799692,0.130200308,-261,-114,-147,-0.16741501,-0.091713596,-0.465189873,1243,854,389,0.687047466,0.312952534,1129,730,399,0.646589903,0.353410097,-114,-124,10,-0.091713596,-0.145199063,0.025706941,2404,1450,1445,1248,197,5,954,0.603161398,0.601081531,0.519134775,0.081946755,0.002079867,0.396838602,2129,1453,1453,1410,43,0,676,0.682480038,0.682480038,0.662282762,0.020197276,0,0.317519962,-275,3,8,162,-154,-5,-278,-0.114392679,0.002068966,0.005536332,0.129807692,-0.781725888,-1,-0.291404612,2917,251,582,0.086047309,0.199520055,2955,412,928,0.139424704,0.314043993,38,161,346,0.013027083,0.641434263,0.594501718,2024,349,757,641,277,0.17243083,0.374011858,0.316699605,0.136857708,1851,141,816,424,470,0.076175041,0.440842788,0.22906537,0.253916802,-173,-208,59,-217,193,-0.085474308,-0.595988539,0.077939234,-0.338533541,0.696750903,1205,750,368,0,44,16,27,0.622406639,0.305394191,0,0.036514523,0.013278008,0.022406639,1350,847,245,0,70,56,132,0.627407407,0.181481481,0,0.051851852,0.041481481,0.097777778,145,97,-123,0,26,40,105,0.12033195,0.129333333,-0.33423913,NA,0.590909091,2.5,3.888888889,1243,500,224,229,198,92,0,0.402252615,0.180209171,0.184231698,0.159292035,0.074014481,0,1129,276,338,130,183,194,8,0.244464128,0.299379982,0.115146147,0.162090345,0.171833481,0.007085917,-114,-224,114,-99,-15,102,8,-0.091713596,-0.448,0.508928571,-0.43231441,-0.075757576,1.108695652,Inf,234,0,80,52,39,34,29,0,0.341880342,0.222222222,0.166666667,0.145299145,0.123931624,183,0,0,59,9,0,115,0,0,0.322404372,0.049180328,0,0.628415301,-51,0,-80,7,-30,-34,86,-0.217948718,NA,-1,0.134615385,-0.769230769,-1,2.965517241
